time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,region_code,region_name,old_la_code,new_la_code,la_name,exam_cohort,level_of_study,student_count_year_1,student_count_year_2,retained,retained_and_assessed,returned_and_retained,perc_retained,perc_retained_and_assessed,perc_returned_and_retained
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,808,E06000004,Stockton-on-Tees,Academic,Level 3,393,391,373,368,337,94.911,93.639,86.189
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,841,E06000005,Darlington,Academic,Level 3,1092,1092,972,952,954,89.011,87.179,87.363
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,876,E06000006,Halton,Academic,Level 3,369,369,321,311,312,86.992,84.282,84.553
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,877,E06000007,Warrington,Academic,Level 3,870,763,816,807,579,93.793,92.759,75.885
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,889,E06000008,Blackburn with Darwen,Academic,Level 3,618,612,541,523,518,87.54,84.628,84.641
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,890,E06000009,Blackpool,Academic,Level 3,720,716,615,609,607,85.417,84.583,84.777
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Academic,Level 3,1149,1148,946,938,936,82.332,81.636,81.533
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Academic,Level 3,875,874,836,821,801,95.543,93.829,91.648
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Academic,Level 3,513,513,441,430,432,85.965,83.821,84.211
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Academic,Level 3,557,345,449,443,229,80.61,79.533,66.377
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,306,E09000008,Croydon,Academic,Level 3,1203,1199,1098,1071,1011,91.272,89.027,84.32
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,307,E09000009,Ealing,Academic,Level 3,1533,1531,1474,1435,1427,96.151,93.607,93.207
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,308,E09000010,Enfield,Academic,Level 3,1240,1217,1187,1137,1110,95.726,91.694,91.208
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,203,E09000011,Greenwich,Academic,Level 3,714,708,655,646,626,91.737,90.476,88.418
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,204,E09000012,Hackney,Academic,Level 3,971,936,895,873,792,92.173,89.907,84.615
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,205,E09000013,Hammersmith and Fulham,Academic,Level 3,714,694,683,638,620,95.658,89.356,89.337
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,309,E09000014,Haringey,Academic,Level 3,1007,993,943,925,884,93.644,91.857,89.023
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,310,E09000015,Harrow,Academic,Level 3,1441,1426,1383,1368,1312,95.975,94.934,92.006
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,311,E09000016,Havering,Academic,Level 3,747,744,635,631,629,85.007,84.471,84.543
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,312,E09000017,Hillingdon,Academic,Level 3,1592,1569,1473,1446,1363,92.525,90.829,86.871
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,313,E09000018,Hounslow,Academic,Level 3,1266,1264,1169,1150,1129,92.338,90.837,89.32
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,206,E09000019,Islington,Academic,Level 3,363,360,288,283,279,79.339,77.961,77.5
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,207,E09000020,Kensington and Chelsea,Academic,Level 3,743,740,671,657,634,90.31,88.425,85.676
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,314,E09000021,Kingston upon Thames,Academic,Level 3,995,991,959,928,924,96.382,93.266,93.239
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,208,E09000022,Lambeth,Academic,Level 3,660,657,620,591,586,93.939,89.545,89.193
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,209,E09000023,Lewisham,Academic,Level 3,902,900,797,787,785,88.359,87.251,87.222
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,315,E09000024,Merton,Academic,Level 3,463,460,429,424,420,92.657,91.577,91.304
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,316,E09000025,Newham,Academic,Level 3,1752,1747,1642,1612,1582,93.721,92.009,90.555
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,317,E09000026,Redbridge,Academic,Level 3,2461,2444,2396,2351,2301,97.359,95.53,94.149
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,318,E09000027,Richmond upon Thames,Academic,Level 3,684,681,653,649,599,95.468,94.883,87.959
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,210,E09000028,Southwark,Academic,Level 3,937,935,882,861,860,94.13,91.889,91.979
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,319,E09000029,Sutton,Academic,Level 3,1813,1807,1734,1701,1701,95.643,93.822,94.134
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,211,E09000030,Tower Hamlets,Academic,Level 3,2020,1994,1900,1835,1651,94.059,90.842,82.798
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,320,E09000031,Waltham Forest,Academic,Level 3,1254,1081,1056,1036,829,84.211,82.616,76.688
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,212,E09000032,Wandsworth,Academic,Level 3,1364,1358,1253,1224,1184,91.862,89.736,87.187
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,213,E09000033,Westminster,Academic,Level 3,1256,1254,1163,1153,1149,92.596,91.799,91.627
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,350,E08000001,Bolton,Academic,Level 3,870,767,742,731,601,85.287,84.023,78.357
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,351,E08000002,Bury,Academic,Level 3,1112,1103,972,971,908,87.41,87.32,82.321
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,352,E08000003,Manchester,Academic,Level 3,3167,3156,2849,2823,2775,89.959,89.138,87.928
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,353,E08000004,Oldham,Academic,Level 3,1235,1235,1164,1164,1054,94.251,94.251,85.344
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,354,E08000005,Rochdale,Academic,Level 3,915,915,867,865,862,94.754,94.536,94.208
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,355,E08000006,Salford,Academic,Level 3,439,435,342,339,327,77.904,77.221,75.172
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,356,E08000007,Stockport,Academic,Level 3,1280,1232,1125,1124,1066,87.891,87.813,86.526
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,357,E08000008,Tameside,Academic,Level 3,747,746,613,613,611,82.062,82.062,81.903
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,358,E08000009,Trafford,Academic,Level 3,1323,1319,1268,1254,1135,95.843,94.785,86.05
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,359,E08000010,Wigan,Academic,Level 3,1554,1553,1402,1399,1365,90.219,90.026,87.894
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,340,E08000011,Knowsley,Academic,Level 3,5,5,4,4,4,80,80,80
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,341,E08000012,Liverpool,Academic,Level 3,1524,1519,1406,1352,1343,92.257,88.714,88.413
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,342,E08000013,St. Helens,Academic,Level 3,1052,1052,906,903,903,86.122,85.837,85.837
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,343,E08000014,Sefton,Academic,Level 3,857,778,717,710,622,83.664,82.847,79.949
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,344,E08000015,Wirral,Academic,Level 3,1527,1524,1421,1413,1408,93.058,92.534,92.388
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Academic,Level 3,497,497,418,416,416,84.105,83.702,83.702
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Academic,Level 3,881,875,780,768,764,88.536,87.174,87.314
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Academic,Level 3,1006,1004,869,861,856,86.382,85.586,85.259
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Academic,Level 3,1941,1928,1818,1769,1727,93.663,91.139,89.575
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,391,E08000021,Newcastle upon Tyne,Academic,Level 3,1558,1555,1393,1375,1301,89.409,88.254,83.666
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,392,E08000022,North Tyneside,Academic,Level 3,624,622,570,559,554,91.346,89.583,89.068
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,393,E08000023,South Tyneside,Academic,Level 3,456,446,409,408,366,89.693,89.474,82.063
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,394,E08000024,Sunderland,Academic,Level 3,839,837,746,739,683,88.915,88.081,81.601
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,330,E08000025,Birmingham,Academic,Level 3,4546,4518,4224,4090,3833,92.917,89.969,84.838
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,331,E08000026,Coventry,Academic,Level 3,1194,1190,1121,1096,1057,93.886,91.792,88.824
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,332,E08000027,Dudley,Academic,Level 3,1897,1872,1664,1657,1583,87.717,87.348,84.562
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,333,E08000028,Sandwell,Academic,Level 3,1197,1163,1105,1085,980,92.314,90.643,84.265
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,334,E08000029,Solihull,Academic,Level 3,1517,1516,1346,1345,1334,88.728,88.662,87.995
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,335,E08000030,Walsall,Academic,Level 3,963,955,932,908,870,96.781,94.289,91.099
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,336,E08000031,Wolverhampton,Academic,Level 3,775,771,732,721,711,94.452,93.032,92.218
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Academic,Level 3,1452,1449,1336,1310,1232,92.011,90.22,85.024
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Academic,Level 3,646,534,537,513,402,83.127,79.412,75.281
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Academic,Level 3,2378,2371,2242,2232,2224,94.281,93.86,93.8
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Academic,Level 3,3314,3306,2970,2921,2905,89.62,88.141,87.871
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Academic,Level 3,1330,1323,1180,1154,1149,88.722,86.767,86.848
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000006,East of England,873,E10000003,Cambridgeshire,Academic,Level 3,3160,3157,2927,2896,2893,92.627,91.646,91.638
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,909,E10000006,Cumbria,Academic,Level 3,1737,1719,1597,1560,1517,91.94,89.81,88.249
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000004,East Midlands,830,E10000007,Derbyshire,Academic,Level 3,1984,1976,1867,1839,1789,94.103,92.692,90.536
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,878,E10000008,Devon,Academic,Level 3,2866,2710,2524,2482,2177,88.067,86.602,80.332
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000008,South East,845,E10000011,East Sussex,Academic,Level 3,1501,1488,1308,1284,1218,87.142,85.543,81.855
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000006,East of England,881,E10000012,Essex,Academic,Level 3,6182,5793,5835,5744,5132,94.387,92.915,88.59
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,916,E10000013,Gloucestershire,Academic,Level 3,3485,3468,3258,3190,3132,93.486,91.535,90.311
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Academic,Level 3,1572,1536,1487,1423,1354,94.593,90.522,88.151
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,838,E06000059,Dorset,Academic,Level 3,1545,1536,1439,1400,1368,93.139,90.615,89.063
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000008,South East,825,E06000060,Buckinghamshire,Academic,Level 3,3165,3159,3079,3063,3058,97.283,96.777,96.803
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000004,East Midlands,857,E06000017,Rutland,Academic,Level 3,140,140,128,128,128,91.429,91.429,91.429
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000004,East Midlands,892,E06000018,Nottingham,Academic,Level 3,1535,1497,1345,1308,1234,87.622,85.212,82.432
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Academic,Level 3,1022,1015,897,891,852,87.769,87.182,83.941
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Academic,Level 3,611,609,565,560,533,92.471,91.653,87.521
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Academic,Level 3,696,692,610,604,593,87.644,86.782,85.694
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,800,E06000022,Bath and North East Somerset,Academic,Level 3,923,922,881,862,853,95.45,93.391,92.516
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,801,E06000023,"Bristol, City of",Academic,Level 3,2053,2001,1873,1844,1757,91.232,89.82,87.806
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,802,E06000024,North Somerset,Academic,Level 3,775,771,717,715,710,92.516,92.258,92.088
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,803,E06000025,South Gloucestershire,Academic,Level 3,765,752,709,687,645,92.68,89.804,85.771
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,879,E06000026,Plymouth,Academic,Level 3,858,853,788,765,754,91.841,89.161,88.394
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,816,E06000014,York,Academic,Level 3,1205,1199,1151,1140,960,95.519,94.606,80.067
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000004,East Midlands,831,E06000015,Derby,Academic,Level 3,991,979,899,880,863,90.716,88.799,88.151
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000004,East Midlands,856,E06000016,Leicester,Academic,Level 3,1467,1464,1317,1316,1296,89.775,89.707,88.525
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,840,E06000047,County Durham,Academic,Level 3,1346,1341,1223,1198,1161,90.862,89.004,86.577
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,895,E06000049,Cheshire East,Academic,Level 3,1625,1607,1500,1470,1425,92.308,90.462,88.675
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,896,E06000050,Cheshire West and Chester,Academic,Level 3,1822,1820,1683,1664,1663,92.371,91.328,91.374
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,893,E06000051,Shropshire,Academic,Level 3,1143,1141,1010,1008,1002,88.364,88.189,87.818
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,908,E06000052,Cornwall,Academic,Level 3,1815,1682,1671,1634,1337,92.066,90.028,79.489
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,420,E06000053,Isles of Scilly,Academic,Level 3,0,0,z,z,z,z,z,z
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,865,E06000054,Wiltshire,Academic,Level 3,1863,1853,1753,1692,1681,94.096,90.821,90.718
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000006,East of England,822,E06000055,Bedford,Academic,Level 3,787,786,714,707,695,90.724,89.835,88.422
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000006,East of England,823,E06000056,Central Bedfordshire,Academic,Level 3,933,930,852,837,835,91.318,89.711,89.785
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,929,E06000057,Northumberland,Academic,Level 3,1033,1032,973,949,955,94.192,91.868,92.539
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,880,E06000027,Torbay,Academic,Level 3,641,633,575,554,522,89.704,86.427,82.464
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,866,E06000030,Swindon,Academic,Level 3,777,763,706,687,586,90.862,88.417,76.802
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000006,East of England,874,E06000031,Peterborough,Academic,Level 3,817,814,778,763,743,95.226,93.39,91.278
201920,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,390,E08000037,Gateshead,Academic,Level 3,601,596,558,537,502,92.845,89.351,84.228
201920,Academic year,Regional,E92000001,England,Final,All state-funded mainstream providers,E12000009,South West,,,,Academic,Level 3,21740,20937,19973,19498,18035,91.872,89.687,86.139
201920,Academic year,Regional,E92000001,England,Final,All state-funded mainstream providers,E12000008,South East,,,,Academic,Level 3,42208,40898,39010,38421,36666,92.423,91.028,89.652
201920,Academic year,Regional,E92000001,England,Final,All state-funded mainstream providers,E12000005,West Midlands,,,,Academic,Level 3,22978,22705,21045,20678,19767,91.588,89.99,87.06
201920,Academic year,Regional,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,,,,Academic,Level 3,40777,40205,38022,37220,35949,93.244,91.277,89.414
201920,Academic year,Regional,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,,,,Academic,Level 3,30000,29566,27032,26736,25623,90.107,89.12,86.664
201920,Academic year,Regional,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,,,,Academic,Level 3,20286,19905,18340,18035,17315,90.407,88.904,86.988
201920,Academic year,Regional,E92000001,England,Final,All state-funded mainstream providers,E12000006,East of England,,,,Academic,Level 3,26715,26244,25034,24658,23673,93.708,92.3,90.203
201920,Academic year,Regional,E92000001,England,Final,All state-funded mainstream providers,E12000004,East Midlands,,,,Academic,Level 3,16762,16471,15534,15251,14592,92.674,90.986,88.592
201920,Academic year,Regional,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,,,,Academic,Level 3,9273,9233,8364,8229,7927,90.197,88.742,85.855
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,305,E09000006,Bromley,Academic,Level 3,2067,2066,2000,1994,1986,96.759,96.468,96.128
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,807,E06000003,Redcar and Cleveland,Academic,Level 3,833,828,743,740,702,89.196,88.836,84.783
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,202,E09000007,Camden,Academic,Level 3,1937,1589,1733,1725,1364,89.468,89.055,85.84
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,806,E06000002,Middlesbrough,Academic,Level 3,277,276,252,249,246,90.975,89.892,89.13
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,303,E09000004,Bexley,Academic,Level 3,1381,1379,1347,1326,1325,97.538,96.017,96.084
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,808,E06000004,Stockton-on-Tees,Academic,Level 3,412,409,401,397,387,97.33,96.359,94.621
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,805,E06000001,Hartlepool,Academic,Level 3,94,94,86,86,86,91.489,91.489,91.489
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,213,E09000033,Westminster,Academic,Level 3,1280,1275,1220,1213,1207,95.313,94.766,94.667
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,350,E08000001,Bolton,Academic,Level 3,801,800,736,726,703,91.885,90.637,87.875
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,304,E09000005,Brent,Academic,Level 3,1217,1217,1181,1161,1132,97.042,95.399,93.016
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,212,E09000032,Wandsworth,Academic,Level 3,1364,1362,1282,1263,1233,93.988,92.595,90.529
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000001,North East,841,E06000005,Darlington,Academic,Level 3,860,860,797,791,791,92.674,91.977,91.977
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,876,E06000006,Halton,Academic,Level 3,429,429,387,383,383,90.21,89.277,89.277
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,351,E08000002,Bury,Academic,Level 3,1015,1006,954,953,916,93.99,93.892,91.054
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,352,E08000003,Manchester,Academic,Level 3,3098,3095,2836,2831,2822,91.543,91.382,91.179
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,889,E06000008,Blackburn with Darwen,Academic,Level 3,506,503,466,464,459,92.095,91.7,91.252
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,890,E06000009,Blackpool,Academic,Level 3,645,644,574,574,573,88.992,88.992,88.975
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Academic,Level 3,1064,1064,932,931,919,87.594,87.5,86.372
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Academic,Level 3,708,708,667,662,658,94.209,93.503,92.938
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Academic,Level 3,462,460,424,422,419,91.775,91.342,91.087
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Academic,Level 3,505,505,426,425,424,84.356,84.158,83.96
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000003,Yorkshire and The Humber,816,E06000014,York,Academic,Level 3,1097,1091,1050,1037,974,95.716,94.531,89.276
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,306,E09000008,Croydon,Academic,Level 3,1153,1150,1082,1061,1009,93.842,92.021,87.739
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,307,E09000009,Ealing,Academic,Level 3,1623,1618,1570,1544,1537,96.734,95.132,94.994
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,353,E08000004,Oldham,Academic,Level 3,1031,1028,972,971,933,94.277,94.18,90.759
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,354,E08000005,Rochdale,Academic,Level 3,862,862,819,819,819,95.012,95.012,95.012
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,355,E08000006,Salford,Academic,Level 3,300,299,259,258,252,86.333,86,84.281
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000002,North West,877,E06000007,Warrington,Academic,Level 3,744,737,705,691,629,94.758,92.876,85.346
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,309,E09000014,Haringey,Academic,Level 3,1007,1002,953,946,940,94.638,93.942,93.812
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,310,E09000015,Harrow,Academic,Level 3,1548,1542,1497,1494,1453,96.705,96.512,94.228
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,311,E09000016,Havering,Academic,Level 3,789,789,694,691,691,87.959,87.579,87.579
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,312,E09000017,Hillingdon,Academic,Level 3,1476,1465,1387,1370,1313,93.97,92.818,89.625
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,313,E09000018,Hounslow,Academic,Level 3,1211,1209,1140,1125,1109,94.137,92.898,91.729
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,206,E09000019,Islington,Academic,Level 3,358,358,329,305,315,91.899,85.196,87.989
202021,Academic year,Local authority,E92000001,England,Final,All state-funded mainstream providers,E12000007,London,207,E09000020,Kensington and Chelsea,Academic,Level 3,721,715,676,665,646,93.759,92.233,90.35
